By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,player_name,player_id
2020-21,OKC,35,33.7,23.7,8.2,16.1,50.8,2.0,4.9,41.8,5.3,6.5,80.8,0.5,4.2,4.7,5.9,3.0,0.8,0.7,2.0,39.5,3,0,-5.3,Shai Gilgeous-Alexander,2
2019-20,OKC,70,34.7,19.0,6.8,14.5,47.1,1.2,3.6,34.7,4.1,5.1,80.7,0.7,5.2,5.9,3.3,1.9,1.1,0.7,1.7,34.5,9,1,2.2,Shai Gilgeous-Alexander,2
2018-19,LAC,82,26.5,10.8,4.2,8.7,47.6,0.6,1.7,36.7,1.9,2.4,80.0,0.7,2.1,2.8,3.3,1.7,1.2,0.5,2.1,22.6,1,0,-1.3,Shai Gilgeous-Alexander,2
2024-25,GSW,28,31.1,22.5,7.5,16.5,45.2,4.3,10.3,42.0,3.2,3.5,92.8,0.5,4.4,4.9,6.3,3.1,1.1,0.5,1.2,39.6,5,0,5.3,Stephen Curry,33
2023-24,GSW,74,32.7,26.4,8.8,19.5,45.0,4.8,11.8,40.8,4.0,4.4,92.3,0.5,4.0,4.5,5.1,2.8,0.7,0.4,1.6,40.0,7,0,2.6,Stephen Curry,33
2022-23,GSW,56,34.7,29.4,10.0,20.2,49.3,4.9,11.4,42.7,4.6,5.0,91.5,0.7,5.4,6.1,6.3,3.2,0.9,0.4,2.1,46.8,12,1,4.8,Stephen Curry,33
2021-22,GSW,64,34.5,25.5,8.4,19.1,43.7,4.5,11.7,38.0,4.3,4.7,92.3,0.5,4.7,5.2,6.3,3.2,1.3,0.4,2.0,43.1,12,2,8.0,Stephen Curry,33
2020-21,GSW,63,34.2,32.0,10.4,21.7,48.2,5.3,12.7,42.1,5.7,6.3,91.6,0.5,5.0,5.5,5.8,3.4,1.2,0.1,1.9,47.9,8,0,3.9,Stephen Curry,33
2019-20,GSW,5,27.9,20.8,6.6,16.4,40.2,2.4,9.8,24.5,5.2,5.2,100.0,0.8,4.4,5.2,6.6,3.2,1.0,0.4,2.2,37.9,1,0,-9.0,Stephen Curry,33
2018-19,GSW,69,33.8,27.3,9.2,19.4,47.2,5.1,11.7,43.7,3.8,4.2,91.6,0.7,4.7,5.3,5.2,2.8,1.3,0.4,2.4,43.8,3,0,10.0,Stephen Curry,33
2017-18,GSW,51,32.0,26.4,8.4,16.9,49.5,4.2,9.8,42.3,5.5,5.9,92.1,0.7,4.4,5.1,6.1,3.0,1.6,0.2,2.2,43.8,5,0,9.5,Stephen Curry,33
2016-17,GSW,79,33.4,25.3,8.5,18.3,46.8,4.1,10.0,41.1,4.1,4.6,89.8,0.8,3.7,4.5,6.6,3.0,1.8,0.2,2.3,43.6,9,0,12.8,Stephen Curry,33
2015-16,GSW,79,34.2,30.1,10.2,20.2,50.4,5.1,11.2,45.4,4.6,5.1,90.8,0.9,4.6,5.4,6.7,3.3,2.1,0.2,2.0,50.3,15,2,12.9,Stephen Curry,33
2014-15,GSW,80,32.7,23.8,8.2,16.8,48.7,3.6,8.1,44.3,3.9,4.2,91.4,0.7,3.6,4.3,7.7,3.1,2.0,0.2,2.0,44.1,23,0,11.5,Stephen Curry,33
2013-14,GSW,78,36.5,24.0,8.4,17.7,47.1,3.3,7.9,42.4,3.9,4.5,88.5,0.6,3.7,4.3,8.5,3.8,1.6,0.2,2.5,43.7,28,4,7.4,Stephen Curry,33
2012-13,GSW,78,38.2,22.9,8.0,17.8,45.1,3.5,7.7,45.3,3.4,3.7,90.0,0.8,3.3,4.0,6.9,3.1,1.6,0.2,2.5,40.3,15,0,1.7,Stephen Curry,33
2011-12,GSW,26,28.1,14.7,5.6,11.4,49.0,2.1,4.7,45.5,1.5,1.8,80.9,0.6,2.8,3.4,5.3,2.5,1.5,0.3,2.4,29.7,3,0,3.0,Stephen Curry,33
2010-11,GSW,74,33.6,18.6,6.8,14.2,48.0,2.0,4.6,44.2,2.9,3.1,93.4,0.7,3.2,3.9,5.8,3.1,1.5,0.3,3.1,34.1,5,0,-0.2,Stephen Curry,33
2009-10,GSW,80,36.2,17.5,6.6,14.3,46.2,2.1,4.8,43.7,2.2,2.5,88.5,0.6,3.9,4.5,5.9,3.0,1.9,0.2,3.2,35.1,12,1,-2.3,Stephen Curry,33
2024-25,ATL,34,35.7,22.5,6.8,17.0,40.2,2.9,8.5,34.1,6.0,6.9,87.1,0.5,3.0,3.5,12.0,4.4,1.3,0.2,2.0,44.8,24,0,1.1,Trae Young,30
2023-24,ATL,54,36.0,25.7,8.0,18.7,43.0,3.2,8.7,37.3,6.4,7.5,85.5,0.4,2.3,2.8,10.8,4.4,1.3,0.2,2.0,45.5,37,0,-2.1,Trae Young,30
2022-23,ATL,73,34.8,26.2,8.2,19.0,42.9,2.1,6.3,33.5,7.8,8.8,88.6,0.8,2.2,3.0,10.2,4.1,1.1,0.1,1.4,44.6,40,0,1.4,Trae Young,30
2021-22,ATL,76,34.9,28.4,9.4,20.3,46.0,3.1,8.0,38.2,6.6,7.3,90.4,0.7,3.1,3.7,9.7,4.0,0.9,0.1,1.7,46.5,42,0,2.1,Trae Young,30
2020-21,ATL,63,33.7,25.3,7.7,17.7,43.8,2.2,6.3,34.3,7.7,8.7,88.6,0.6,3.3,3.9,9.4,4.1,0.8,0.2,1.8,43.1,28,0,4.2,Trae Young,30
2019-20,ATL,60,35.3,29.6,9.1,20.8,43.7,3.4,9.5,36.1,8.0,9.3,86.0,0.5,3.7,4.3,9.3,4.8,1.1,0.1,1.7,47.6,28,2,-3.8,Trae Young,30
2018-19,ATL,81,30.9,19.1,6.5,15.5,41.8,1.9,6.0,32.4,4.2,5.1,82.9,0.8,2.9,3.7,8.1,3.8,0.9,0.2,1.7,35.1,30,1,-4.1,Trae Young,30
2024-25,NOP,23,34.1,20.7,7.0,15.8,44.5,3.1,8.6,36.4,3.4,3.8,90.8,1.0,3.7,4.7,2.7,1.6,1.1,0.7,2.3,34.1,0,0,-8.2,Trey Murphy III,40
2023-24,NOP,57,29.7,14.8,4.8,10.9,44.3,3.0,7.8,38.0,2.2,2.6,81.5,0.7,4.2,4.9,2.2,0.6,0.9,0.5,1.2,27.5,1,0,4.6,Trey Murphy III,40
2022-23,NOP,79,31.0,14.5,4.9,10.1,48.4,2.6,6.3,40.6,2.2,2.4,90.5,0.7,2.8,3.6,1.4,0.8,1.1,0.5,2.0,25.2,1,0,0.5,Trey Murphy III,40
2021-22,NOP,62,13.9,5.4,1.8,4.5,39.4,1.1,3.0,38.2,0.7,0.8,88.2,0.8,1.6,2.4,0.6,0.3,0.4,0.1,1.0,10.3,0,0,0.0,Trey Murphy III,40
2024-25,MIA,31,35.3,24.3,8.4,17.6,47.7,4.0,9.7,41.0,3.5,4.1,85.0,0.3,5.3,5.6,5.2,2.5,0.7,0.1,1.5,38.7,5,0,2.3,Tyler Herro,22
2023-24,MIA,42,33.5,20.8,7.7,17.5,44.1,3.1,7.9,39.6,2.3,2.6,85.6,0.5,4.8,5.3,4.5,2.2,0.7,0.1,1.5,34.0,2,0,0.7,Tyler Herro,22
2022-23,MIA,67,34.9,20.1,7.3,16.6,43.9,3.0,8.0,37.8,2.5,2.7,93.4,0.4,5.0,5.4,4.2,2.4,0.8,0.2,1.5,33.5,6,1,2.5,Tyler Herro,22
2021-22,MIA,66,32.6,20.7,7.6,17.0,44.7,2.7,6.7,39.9,2.9,3.3,86.8,0.5,4.5,5.0,4.0,2.6,0.7,0.1,1.4,32.4,3,0,3.6,Tyler Herro,22
2020-21,MIA,54,30.3,15.1,5.7,12.9,43.9,2.0,5.5,36.0,1.7,2.2,80.3,0.5,4.5,5.0,3.4,1.9,0.6,0.3,1.3,27.2,5,0,-1.6,Tyler Herro,22
2019-20,MIA,55,27.4,13.5,4.9,11.5,42.8,2.1,5.4,38.9,1.6,1.8,87.0,0.3,3.8,4.1,2.2,1.6,0.6,0.2,1.4,22.5,1,0,-0.4,Tyler Herro,22
2024-25,IND,37,35.1,18.4,6.2,14.2,43.8,3.0,8.5,35.8,2.9,3.4,85.0,0.7,3.0,3.7,8.8,1.8,1.2,0.6,1.4,39.8,13,0,1.1,Tyrese Haliburton,60
2023-24,IND,69,32.2,20.1,7.2,15.2,47.7,2.8,7.8,36.4,2.8,3.3,85.5,0.5,3.4,3.9,10.9,2.3,1.2,0.7,1.1,44.6,44,1,4.3,Tyrese Haliburton,60
2022-23,IND,56,33.6,20.7,7.4,15.0,49.0,2.9,7.2,40.0,3.1,3.6,87.1,0.6,3.1,3.7,10.4,2.5,1.6,0.4,1.2,44.5,32,0,-0.6,Tyrese Haliburton,60
2021-22,TOT,77,35.0,15.3,5.6,11.8,47.3,2.1,5.1,41.4,2.1,2.5,84.2,0.8,3.2,4.0,8.2,2.6,1.7,0.6,1.6,37.0,25,0,-4.2,Tyrese Haliburton,60
2021-22,IND,26,36.1,17.5,6.2,12.4,50.2,2.2,5.3,41.6,2.8,3.3,84.9,0.8,3.5,4.3,9.6,3.2,1.8,0.6,1.9,41.0,11,0,-3.9,Tyrese Haliburton,60
2021-22,SAC,51,34.4,14.3,5.3,11.5,45.7,2.0,4.9,41.3,1.7,2.0,83.7,0.8,3.1,3.9,7.4,2.3,1.7,0.7,1.4,34.9,14,0,-4.4,Tyrese Haliburton,60
2020-21,SAC,58,30.1,13.0,5.0,10.7,47.2,2.1,5.1,40.9,0.8,1.0,85.7,0.7,2.3,3.0,5.3,1.6,1.3,0.5,1.4,28.4,5,0,-3.1,Tyrese Haliburton,60
2024-25,PHI,25,37.4,25.9,9.0,21.2,42.3,3.2,9.5,34.0,4.8,5.7,83.8,0.2,3.3,3.5,5.4,2.3,2.1,0.4,2.4,43.5,4,1,-0.6,Tyrese Maxey,11
2023-24,PHI,70,37.5,25.9,9.1,20.3,45.0,3.0,8.1,37.3,4.7,5.4,86.8,0.5,3.2,3.7,6.2,1.7,1.0,0.5,2.2,42.4,9,0,4.3,Tyrese Maxey,11
2022-23,PHI,60,33.6,20.3,7.3,15.2,48.1,2.7,6.2,43.4,3.0,3.6,84.5,0.4,2.6,2.9,3.5,1.3,0.8,0.1,2.2,30.6,0,0,4.0,Tyrese Maxey,11
2021-22,PHI,75,35.3,17.5,6.4,13.3,48.5,1.8,4.1,42.7,2.8,3.3,86.6,0.3,2.9,3.2,4.3,1.2,0.7,0.4,2.1,30.0,1,0,2.6,Tyrese Maxey,11
2020-21,PHI,61,15.3,8.0,3.2,7.0,46.2,0.5,1.7,30.1,1.0,1.1,87.1,0.2,1.5,1.7,2.0,0.7,0.4,0.2,1.3,14.2,0,0,-0.9,Tyrese Maxey,11
2024-25,SAS,28,32.9,25.6,9.2,19.1,48.0,3.3,9.4,35.5,3.9,4.4,87.9,1.8,8.2,10.0,3.9,3.4,1.0,3.9,2.0,54.8,12,1,4.1,Victor Wembanyama,12
2023-24,SAS,71,29.7,21.4,7.8,16.7,46.5,1.8,5.5,32.5,4.1,5.2,79.6,2.3,8.4,10.6,3.9,3.7,1.2,3.6,2.2,50.8,43,2,-2.0,Victor Wembanyama,12
2024-25,CHI,31,33.6,23.1,8.3,16.4,50.9,3.3,7.4,44.7,3.2,3.9,81.7,0.3,4.4,4.6,4.5,2.9,0.9,0.3,1.6,35.8,2,0,0.1,Zach LaVine,29
2023-24,CHI,25,34.9,19.5,6.8,15.0,45.2,2.4,6.8,34.9,3.5,4.1,85.4,0.3,4.8,5.2,3.9,2.1,0.8,0.3,2.3,33.0,1,0,-3.7,Zach LaVine,29
2022-23,CHI,77,35.9,24.8,8.7,18.0,48.5,2.6,7.1,37.5,4.7,5.6,84.8,0.5,3.9,4.5,4.2,2.5,0.9,0.2,2.1,37.5,2,0,0.2,Zach LaVine,29
2021-22,CHI,67,34.7,24.4,8.4,17.7,47.6,2.8,7.1,38.9,4.8,5.6,85.3,0.3,4.3,4.6,4.5,2.6,0.6,0.3,1.8,37.0,0,0,-0.4,Zach LaVine,29
2020-21,CHI,58,35.1,27.4,9.8,19.4,50.7,3.4,8.2,41.9,4.4,5.1,84.9,0.6,4.4,5.0,4.9,3.5,0.8,0.5,2.4,41.0,3,0,-0.2,Zach LaVine,29
2019-20,CHI,60,34.8,25.5,9.0,20.0,45.0,3.1,8.1,38.0,4.5,5.6,80.2,0.7,4.1,4.8,4.2,3.4,1.5,0.5,2.2,40.0,2,0,-3.2,Zach LaVine,29
2018-19,CHI,63,34.5,23.7,8.4,18.0,46.7,1.9,5.1,37.4,5.0,6.0,83.2,0.6,4.0,4.7,4.5,3.4,1.0,0.4,2.2,36.7,2,0,-4.8,Zach LaVine,29
2017-18,CHI,24,27.3,16.7,5.7,14.8,38.3,1.8,5.1,34.1,3.6,4.5,81.3,0.4,3.5,3.9,3.0,1.8,1.0,0.2,2.3,27.6,0,0,-7.2,Zach LaVine,29
2016-17,MIN,47,37.2,18.9,6.9,15.1,45.9,2.6,6.6,38.7,2.5,3.0,83.6,0.4,3.0,3.4,3.0,1.8,0.9,0.2,2.2,28.9,0,0,-2.5,Zach LaVine,29
2015-16,MIN,82,28.0,14.0,5.3,11.7,45.2,1.5,3.9,38.9,2.0,2.5,79.3,0.3,2.5,2.8,3.1,1.9,0.8,0.2,2.4,23.2,0,0,-3.6,Zach LaVine,29
2014-15,MIN,77,24.7,10.1,3.7,8.8,42.2,0.7,2.2,34.1,1.9,2.3,84.2,0.4,2.4,2.8,3.6,2.5,0.7,0.1,2.1,18.8,4,0,-7.0,Zach LaVine,29
